id,name
27,Zilpha_Keatley_Snyder
47499,Paullina_Simons
879,Plato
88301,Elin_Hilderbrand
13557729,Daniel_Abraham
248844,Richard_Paige
62263,Kathleen_Tessaro
2821144,Ellen_Hopkins
11654,Meg_Cabot
9559,Sue_Grafton
11164,Theodore_Taylor
3490,Lauren_Weisberger
2384,Janet_Evanovich
123715,Agatha_Christie
22694,Flannery_O_Connor
4428,Kresley_Cole
9226,William_Gibson
9432,Joanne_Harris
713,Lisa_See
221253,Cherie_Priest
4906445,H_W_Janson
23821,Eleanor_Estes
23511,Rita_Mae_Brown
6001,Carolyn_Keene
46742,Brother_Andrew
31232,Steven_Erikson
3365457,Ann_Leckie
13957,Scott_Westerfeld
7139136,Penelope_Douglas
27847,Lisa_Kleypas
16807,Bryan_Lee_O_Malley
123715,Agatha_Christie
205,Robert_A_Heinlein
262262,Felix_Salten
345630,Carrie_Jones
22504,Joanna_Cole
1152263,Michelle_Leighton
7801879,Charlie_N_Holmberg
481146,John_Gardner
17065,J_D_Robb
7625163,Tim_LaHaye
12736,Mark_Millar
7136914,Ann_Patchett
9291,David_Baldacci
699143,J_Lynn
16104262,Lew_Wallace
9355,Dean_Koontz
5414,Patricia_Reilly_Giff
373395,Dawn_J_Ranck
201369,Robert_Masello
3390621,Leila_Sales
17065,J_D_Robb
35345,Michael_Moss
2958084,Kristen_Ashley
4864634,C_J_Redwine
6518370,Whitney_G_
4872191,Abbi_Glines
2876763,Becca_Fitzpatrick
15417864,Emily_R_King
16667,Isaac_Asimov
123715,Agatha_Christie
9629,Terry_Brooks
6581091,Kelly_Elliott
10896,Eoin_Colfer
869,Margaret_Weis
119121,Conn_Iggulden
3433047,Sarah_J_Maas
21748,Ilona_Andrews
66186,Harry_Allard
24514,Brian_K_Vaughan
3489,Rebecca_Wells
11654,Meg_Cabot
9559,Sue_Grafton
4851199,Tijan
437669,A_N_Roquelaure
8588,Raymond_E_Feist
88506,Joe_Hill
4000,Pat_Barker
2238,Isabel_Allende
13807841,Max_Porter
15292,Rachel_Caine
4649,Plum_Sykes
3078,Atul_Gawande
24514,Brian_K_Vaughan
6785,Giles_Andreae
123715,Agatha_Christie
4951964,Shelly_Crane
27498,Erin_Hunter
4610,John_Sandford
13078,Kingsley_Amis
11654,Meg_Cabot
9212,Jennifer_Weiner
17061,Charlaine_Harris
7308,Susan_Cooper
3162,Doreen_Cronin
21387,Mary_Kay_Andrews
1260,Michel_Foucault
239579,Charles_Dickens
61561,Pam_Adams
19954,Christopher_Pike
74046,D_J_MacHale
2448,Arthur_Conan_Doyle
3379564,Alice_Clayton
7625163,Tim_LaHaye
9629,Terry_Brooks
29085,Daniel_Silva
7363,Raymond_Carver
3251696,Kelly_McGonigal
6633,Sigrid_Nunez
123715,Agatha_Christie
4601855,Jessica_Sorensen
66631,Marisa_de_los_Santos
3371,Dave_Eggers
375143,Larissa_Ione
29085,Daniel_Silva
869,Margaret_Weis
7010931,J_G_Ballard
410653,Astrid_Lindgren
5293,Robert_Ludlum
17272,Kohta_Hirano
625,Nora_Roberts
2059918,Michael_Rosen
24689,Harlan_Coben
17065,J_D_Robb
3433047,Sarah_J_Maas
7773619,Shin_Kyung_sook
3162181,_
179712,Chris_d_Lacey
625,Nora_Roberts
3509,Chris_Bohjalian
1858,Kim_Stanley_Robinson
12577,Douglas_Preston
123715,Agatha_Christie
9550,Laurell_K_Hamilton
8732,David_Eddings
303859,Justine_Korman_Fontes
33274,Mo_Willems
4820,Jeffrey_Archer
123715,Agatha_Christie
22414,Richard_Peck
27621,Carolyn_Mackler
10896,Eoin_Colfer
2995873,Julie_Kagawa
34893,Amy_Stewart
4258,Lawrence_Wright
123715,Agatha_Christie
3058,Augusten_Burroughs
8588,Raymond_E_Feist
26372,Kathy_Reichs
17054,Kim_Harrison
7844,Richard_Russo
3393956,Nicky_Charles
3780,James_Patterson
9355,Dean_Koontz
7625163,Tim_LaHaye
432,Ayn_Rand
2130,Gordon_Korman
80808,Helen_Oyeyemi
239579,Charles_Dickens
24514,Brian_K_Vaughan
13778,Bill_Watterson
73977,Lisa_Renee_Jones
963811,A_J_Jacobs
8596,Tamora_Pierce
21982,Alison_Bechdel
19879,Stephen_Crane
2755160,Kimberly_Derting
8164,Lewis_Carroll
3486415,Amanda_Hocking
205,Robert_A_Heinlein
9291,David_Baldacci
220718,Diane_Muldrow
1562974,Katie_Alender
10547,E_E_Cummings
7779,Arthur_C_Clarke
3565,Oscar_Wilde
117884,Eric_Shanower
6888697,J_B_Salsbury
7577,Anne_Rice
4,Douglas_Adams
